121,6,1
122,6,2
125,6,1
127,6,3
130,6,1
131,6,1
132,6,1
135,6,3
136,6,1
142,6,3
144,6,3
145,6,1
151,6,1
152,6,3
155,6,1
162,6,1
163,6,9
164,6,1
166,6,2
168,6,2
173,6,9
178,6,1
179,6,1
186,6,1
204,6,1
240,6,1
0,7,4
1,7,43
3,7,3
6,7,1
7,7,3
8,7,23
14,7,10
20,7,5
21,7,38
23,7,1
31,7,11
32,7,7
41,7,7
42,7,5
49,7,74
66,7,3
79,7,1
86,7,1
93,7,1
144,7,4
164,7,3
189,7,1
0,8,2
1,8,9
4,8,1
5,8,1
8,8,1
9,8,2
10,8,1
12,8,3
13,8,2
21,8,3
23,8,8
24,8,1
26,8,3
27,8,5
29,8,3
31,8,5
32,8,1
34,8,12
36,8,2
39,8,1
42,8,2
48,8,10
49,8,1
50,8,22
55,8,2
65,8,138
71,8,2
74,8,12
78,8,2
80,8,2
90,8,1
94,8,6
95,8,12
99,8,1
103,8,3
105,8,5
106,8,2
107,8,23
108,8,4
109,8,20
111,8,2
113,8,1
114,8,1
118,8,2
119,8,3
121,8,3
123,8,9
124,8,3
129,8,6
131,8,2
132,8,1
133,8,1
135,8,1
138,8,11
140,8,14
142,8,4
145,8,4
146,8,2
147,8,3
151,8,2
154,8,1
156,8,3
159,8,1
160,8,1
161,8,1
163,8,1
164,8,2
168,8,2
173,8,7
180,8,1
183,8,2
185,8,3
186,8,2
187,8,1
198,8,1
201,8,1
204,8,2
290,8,1
0,9,48
1,9,7
3,9,2
4,9,1
5,9,2
6,9,7
7,9,1
8,9,18
9,9,71
10,9,8
11,9,8
12,9,259
13,9,27
14,9,7
15,9,24
17,9,8
19,9,1
20,9,2
21,9,21
22,9,10
23,9,7
25,9,6
26,9,163
27,9,3
29,9,1
30,9,3
31,9,1
32,9,1
34,9,1
35,9,6
36,9,3
37,9,19
38,9,21
41,9,2
42,9,1
43,9,10
49,9,1
50,9,40
51,9,37
52,9,41
53,9,1
55,9,2
57,9,78
58,9,11
59,9,30
60,9,8
65,9,56
74,9,8
81,9,2
83,9,1
84,9,7
85,9,1
87,9,58
92,9,5
95,9,7
97,9,1
99,9,1
101,9,1
102,9,1
103,9,6
107,9,6
108,9,7
109,9,1
111,9,3
112,9,4
113,9,1
115,9,1
116,9,2
118,9,1
119,9,1
120,9,3
121,9,1
123,9,3
124,9,4
127,9,1
129,9,3
134,9,1
135,9,4
137,9,1
138,9,2
141,9,2
146,9,1
147,9,1
151,9,116
152,9,1
153,9,3
158,9,1
159,9,1
161,9,3
163,9,242
164,9,1
166,9,23
167,9,7
172,9,1
173,9,134
175,9,27
176,9,81
178,9,155
179,9,67
180,9,26
183,9,3
186,9,4
0,10,12
1,10,5
3,10,310
4,10,6
5,10,23
6,10,3
7,10,2
8,10,2
9,10,151
10,10,53
11,10,34
12,10,72
13,10,293
14,10,45
15,10,46
16,10,39
17,10,40
18,10,5
19,10,1
20,10,4
21,10,5
23,10,1
24,10,4
25,10,32
26,10,18
27,10,32
29,10,142
30,10,37
31,10,5
32,10,13
33,10,1
34,10,5
35,10,19
36,10,12
37,10,44
38,10,74
39,10,344
40,10,11
42,10,23
43,10,2
44,10,333
45,10,42
46,10,1
47,10,10
49,10,7
50,10,5334
51,10,22
52,10,35
53,10,63
54,10,29
55,10,137
56,10,47
57,10,110
58,10,17
59,10,33
60,10,13
61,10,53
62,10,8
63,10,16
64,10,9
65,10,1102
67,10,23
68,10,194
70,10,23
71,10,61
72,10,88
73,10,17
74,10,161
75,10,3
76,10,25
77,10,5
78,10,16
79,10,1
80,10,9
81,10,153
82,10,47
83,10,29
84,10,33
85,10,25
87,10,29
88,10,71
90,10,18
91,10,4
92,10,53
95,10,349
96,10,10
98,10,72
99,10,37
100,10,43
101,10,40
102,10,39
103,10,45
105,10,53
106,10,35
107,10,217
108,10,82
109,10,5
110,10,17
111,10,43
112,10,67
113,10,56
114,10,32
115,10,58
116,10,26
117,10,16
118,10,96
119,10,37
120,10,32
121,10,15
122,10,7
123,10,47
124,10,78
125,10,16
126,10,18
127,10,45
128,10,49
129,10,161
131,10,80
132,10,20
133,10,62
134,10,16
135,10,15
136,10,14
137,10,43
138,10,18
139,10,16
140,10,192
141,10,820
142,10,44
144,10,20
145,10,7
146,10,30
147,10,29
149,10,10
151,10,12
152,10,17
153,10,34
154,10,27
155,10,13
158,10,14
159,10,22
160,10,7
161,10,63
162,10,2
163,10,29
164,10,59
165,10,78
166,10,39
167,10,16
168,10,1
172,10,23
173,10,450
175,10,6
176,10,27
177,10,13
178,10,25
179,10,10
180,10,63
183,10,61
184,10,24
185,10,15
186,10,64
187,10,24
188,10,6
189,10,24
191,10,4
193,10,7
198,10,226
199,10,74
200,10,1
201,10,21
202,10,3
204,10,16
208,10,1
219,10,1
221,10,1
222,10,1
223,10,2
228,10,1
231,10,1
239,10,6
244,10,1
245,10,1
289,10,1
4,11,2
5,11,4
13,11,7
14,11,51
17,11,2
21,11,5
25,11,1
27,11,4
29,11,2
32,11,55
36,11,1
40,11,1
42,11,1
44,11,2
48,11,18
50,11,2
54,11,1
55,11,12
63,11,3
65,11,2
67,11,1
71,11,46
73,11,8
74,11,1
78,11,16
84,11,14
85,11,1
92,11,1
95,11,57
96,11,1
102,11,18
103,11,1
106,11,38
107,11,37
109,11,2
110,11,8
113,11,1
114,11,1
115,11,1
117,11,17
118,11,7
119,11,4
120,11,3
121,11,1
122,11,2
123,11,18
124,11,187
131,11,24
132,11,2
133,11,3
135,11,91
138,11,1
139,11,1
140,11,24
144,11,4
146,11,1
147,11,5
149,11,4
154,11,5
155,11,4
156,11,1
158,11,1
160,11,1
162,11,1
178,11,1
188,11,4
201,11,1
204,11,3
0,12,3
1,12,10
3,12,23
4,12,26
5,12,15
6,12,57
7,12,3
8,12,1
10,12,2
12,12,1
14,12,27
17,12,3
18,12,1
20,12,21
21,12,56
23,12,3
24,12,102
25,12,33
27,12,1
29,12,198
31,12,104
32,12,5
34,12,3
36,12,69
37,12,1
38,12,1
40,12,5
41,12,1
42,12,9
43,12,178
44,12,10
45,12,2
46,12,1
47,12,3
49,12,157
50,12,61
51,12,4
53,12,80
54,12,143
56,12,5
57,12,2
62,12,1
63,12,17
64,12,16
65,12,55
68,12,8
71,12,218
72,12,2
73,12,42
74,12,1
78,12,69
80,12,8
81,12,7
83,12,2
84,12,1
94,12,2
95,12,1
96,12,2
97,12,1
100,12,8
102,12,21
109,12,2
117,12,65
121,12,4
122,12,105
127,12,18
129,12,2
134,12,2
137,12,14
138,12,3
141,12,3
142,12,5
144,12,4
145,12,40
151,12,27
154,12,44
155,12,24
160,12,7
161,12,2
162,12,12
163,12,38
166,12,2
167,12,3
173,12,7
177,12,2
183,12,158
185,12,1
186,12,1
187,12,12
188,12,14
189,12,1
198,12,1
199,12,2
204,12,13
264,12,1
10,13,3
21,13,9
36,13,2
50,13,2
53,13,1
84,13,2
105,13,1
140,13,2
151,13,1
201,13,1
3,14,9
5,14,3
6,14,1
8,14,1
9,14,6
10,14,3
11,14,1
12,14,15
13,14,8
14,14,4
15,14,2
16,14,2
17,14,3
21,14,5
23,14,3
25,14,3
26,14,11
29,14,13
30,14,4
31,14,16
32,14,11
36,14,19
38,14,7
39,14,6
40,14,2
42,14,1
43,14,7
44,14,12
45,14,3
50,14,380
51,14,6
52,14,3
53,14,7
55,14,1
56,14,4
57,14,10
58,14,3
59,14,1
60,14,2
61,14,2
62,14,1
67,14,1
68,14,29
71,14,1
72,14,11
73,14,3
76,14,1
81,14,4
82,14,7
84,14,5
85,14,1
87,14,7
88,14,2
92,14,2
94,14,3
97,14,1
99,14,1
100,14,1
101,14,7
102,14,1
103,14,2
106,14,1
107,14,5
109,14,3
111,14,1
112,14,3
113,14,2
114,14,2
115,14,2
119,14,1
120,14,2
121,14,3
122,14,36
123,14,2
124,14,1
126,14,1
127,14,2
133,14,3
135,14,1
136,14,1
137,14,5
139,14,1
140,14,1
141,14,29
142,14,1
144,14,3
145,14,2
147,14,1
149,14,1
151,14,14
152,14,1
153,14,1
154,14,2
162,14,1
163,14,7
164,14,1
165,14,1
166,14,9
172,14,2
173,14,29
175,14,2
176,14,4
177,14,1
178,14,8
179,14,3
180,14,1
185,14,1
198,14,13
200,14,1
251,14,1
263,14,1
0,15,4
1,15,3
3,15,8
9,15,10
10,15,3
11,15,1
13,15,11
14,15,4
15,15,1
16,15,4
19,15,1
20,15,1
21,15,2
23,15,1
24,15,2
25,15,2
26,15,5
27,15,5
28,15,1
29,15,2
31,15,4
32,15,12
35,15,3
36,15,2
38,15,1
39,15,1
40,15,6
41,15,1
42,15,4
43,15,1
44,15,1
49,15,5
50,15,47
51,15,2
53,15,1
55,15,1
57,15,1
64,15,1
65,15,35
67,15,1
68,15,6
70,15,1
71,15,4
73,15,4
75,15,2
78,15,3
80,15,3
81,15,2
82,15,1
87,15,3
90,15,2
95,15,43
96,15,1
97,15,1
98,15,1
99,15,1
101,15,1
103,15,7
105,15,4
106,15,4
107,15,18
108,15,3
109,15,6
110,15,1
111,15,8
115,15,1
116,15,1
117,15,2
118,15,1
119,15,7
120,15,6
122,15,9
123,15,2
124,15,8
125,15,3
127,15,1
129,15,3
131,15,4
132,15,4
133,15,2
134,15,3
135,15,1
137,15,1
138,15,5
140,15,8
141,15,15
142,15,4
144,15,1
147,15,3
151,15,1
154,15,1
155,15,2
159,15,1
161,15,1
162,15,2
163,15,12
164,15,1
165,15,1
170,15,2
172,15,1
173,15,7
176,15,5
178,15,2
179,15,2
183,15,3
184,15,1
186,15,1
187,15,2
198,15,5
199,15,1
201,15,2
204,15,1
0,16,2
5,16,3
8,16,8
21,16,1
24,16,1
30,16,2
32,16,6
34,16,1
35,16,1
41,16,1
42,16,1
43,16,1
48,16,9
49,16,1
50,16,9
55,16,1
65,16,5
68,16,2
75,16,1
84,16,1
94,16,1
101,16,1
106,16,1
107,16,2
109,16,3
131,16,1
132,16,1
137,16,1
138,16,1
140,16,13
141,16,2
144,16,1
151,16,1
183,16,2
187,16,5
1,17,291
3,17,141
5,17,6
6,17,3
7,17,15
9,17,13
10,17,13
11,17,2
12,17,106
13,17,13
14,17,43
15,17,2
16,17,10
17,17,6
20,17,2
21,17,8
23,17,5
24,17,4
25,17,5
26,17,35
27,17,25
28,17,1
29,17,19
30,17,2
31,17,218
32,17,73
34,17,5
35,17,11
36,17,64
37,17,4
38,17,7
39,17,144
40,17,5
41,17,13
42,17,8
43,17,3
44,17,14
45,17,6
48,17,1
49,17,17
50,17,1050
51,17,4
52,17,7
53,17,12
54,17,2
55,17,10
56,17,7
57,17,13
58,17,2
59,17,7
60,17,2
61,17,5
62,17,3
63,17,4
64,17,7
65,17,61
68,17,97
69,17,1
71,17,56
72,17,18
73,17,48
74,17,3
76,17,4
77,17,1
78,17,15
79,17,2
80,17,13
81,17,27
82,17,4
83,17,2
84,17,7
85,17,1
87,17,4
88,17,8
90,17,2
92,17,52
94,17,1
95,17,181
96,17,3
98,17,3
99,17,5
100,17,6
101,17,6
105,17,79
106,17,6
107,17,7
108,17,53
109,17,5
110,17,3
112,17,8
113,17,3
114,17,4
115,17,3
116,17,18
117,17,5
118,17,20
119,17,23
120,17,13
121,17,5
122,17,64
123,17,8
124,17,1
125,17,1
127,17,6
128,17,3
129,17,3
131,17,49
132,17,1
133,17,2
134,17,2
135,17,3
136,17,4
137,17,7
138,17,10
140,17,2
141,17,56
142,17,9
144,17,72
147,17,31
151,17,31
152,17,3
153,17,1
154,17,3
155,17,5
159,17,1
160,17,1
161,17,1
162,17,5
163,17,7
164,17,3
165,17,9
166,17,10
167,17,3
169,17,1
172,17,8
173,17,138
175,17,8
176,17,21
177,17,1
178,17,41
179,17,11
180,17,15
183,17,7
184,17,3
185,17,1
186,17,2
187,17,5
188,17,3
191,17,2
198,17,19
199,17,6
200,17,4
204,17,11
239,17,1
243,17,1
1,18,1
3,18,1
15,18,1
17,18,1
26,18,10
29,18,1
36,18,2
39,18,2
50,18,76
53,18,3
57,18,2
68,18,1
84,18,1
85,18,3
92,18,4
95,18,1
100,18,1
109,18,1
112,18,1
131,18,2
135,18,43
141,18,46
144,18,1
147,18,4
149,18,6
151,18,1
152,18,1
161,18,1
172,18,1
173,18,1
178,18,1
200,18,1
0,19,233
1,19,390
3,19,38
4,19,3
5,19,3
6,19,6
7,19,22
8,19,191
9,19,1
10,19,1
12,19,1
13,19,41
14,19,42
15,19,1
16,19,1
17,19,2
20,19,3
21,19,14
22,19,2
23,19,1
24,19,5
25,19,3
27,19,324
28,19,7
29,19,1
30,19,3
31,19,9
32,19,82
34,19,92
35,19,1
36,19,13
40,19,3
41,19,41
42,19,191
43,19,26
44,19,28
45,19,1
46,19,2
48,19,15
49,19,8
50,19,136
53,19,2
54,19,1
55,19,18
56,19,2
57,19,1
61,19,2
64,19,14
65,19,60
68,19,14
70,19,1
74,19,289
75,19,7
76,19,1
79,19,1
80,19,29
81,19,3
82,19,2
83,19,95
84,19,19
85,19,4
87,19,3
92,19,130
94,19,29
95,19,158
96,19,1
97,19,1
98,19,2
99,19,2
101,19,2
103,19,130
104,19,1
105,19,65
106,19,6
107,19,50
108,19,46
109,19,357
110,19,18
111,19,4
112,19,2
114,19,4
115,19,3
116,19,30
118,19,26
119,19,21
120,19,21
121,19,5
123,19,16
124,19,207
125,19,6
126,19,1
127,19,3
128,19,25
129,19,88
131,19,134
132,19,67
133,19,48
134,19,5
135,19,140
137,19,10
138,19,48
139,19,3
140,19,4
141,19,7
142,19,91
144,19,3
145,19,11
146,19,2
147,19,49
149,19,11
151,19,1
152,19,4
153,19,3
158,19,5
159,19,4
161,19,1
163,19,2
164,19,71
165,19,6
168,19,7
169,19,7
170,19,5
171,19,3
172,19,1
173,19,3
176,19,1
180,19,2
183,19,5
186,19,16
187,19,90
189,19,1
192,19,1
198,19,3
199,19,4
206,19,1
211,19,1
224,19,1
250,19,1
280,19,1
294,19,1
1,20,1
14,20,32
21,20,1
23,20,1
25,20,1
26,20,1
32,20,5
36,20,20
38,20,2
39,20,1
40,20,3
44,20,1
50,20,5
55,20,1
65,20,4
81,20,2
84,20,1
95,20,17
112,20,1
115,20,1
116,20,1
118,20,2
141,20,2
146,20,1
161,20,2
163,20,1
1,21,106
3,21,8
4,21,2
5,21,1
7,21,9
16,21,2
21,21,5
32,21,1
33,21,1
38,21,2
39,21,1
41,21,8
42,21,8
44,21,2
49,21,1
50,21,42
55,21,1
57,21,1
67,21,1
68,21,3
72,21,1
81,21,2
84,21,2
92,21,2
97,21,1
141,21,5
144,21,3
158,21,1
163,21,1
172,21,1
173,21,2
198,21,3
199,21,1
1,22,1
23,22,1
27,22,60
44,22,1
50,22,4
95,22,22
109,22,2
118,22,6
120,22,1
141,22,1
147,22,1
173,22,1
0,23,1
1,23,5
6,23,1
8,23,1
10,23,2
13,23,18
24,23,1
26,23,1
28,23,3
34,23,10
39,23,21
41,23,1
43,23,2
44,23,3
50,23,15
56,23,5
61,23,1
65,23,1
68,23,2
72,23,1
85,23,1
87,23,1
91,23,1
101,23,1
105,23,3
107,23,1
121,23,1
122,23,10
123,23,1
127,23,1
129,23,1
131,23,5
135,23,17
136,23,1
141,23,1
149,23,1
152,23,1
173,23,14
263,23,2
1,24,33
3,24,2
4,24,2
5,24,3
7,24,5
21,24,1
24,24,1
27,24,35
29,24,21
30,24,1
32,24,7
34,24,8
36,24,3
41,24,4
48,24,1
49,24,1
50,24,1
64,24,1
71,24,3
73,24,1
74,24,7
78,24,1
90,24,1
92,24,1
95,24,5
102,24,2
107,24,4
108,24,1
117,24,6
119,24,1
120,24,1
123,24,2
124,24,12
131,24,3
132,24,3
138,24,1
140,24,1
142,24,8
147,24,1
154,24,3
155,24,5
183,24,2
29,25,27
47,25,1
0,26,1
3,26,4
4,26,1
14,26,1
21,26,2
22,26,1
27,26,12
28,26,1
29,26,30
32,26,1
35,26,2
43,26,1
47,26,1
48,26,3
50,26,2
53,26,18
54,26,1
55,26,1
65,26,1
68,26,1
74,26,4
77,26,1
78,26,1
87,26,1
92,26,2
94,26,3
95,26,2
102,26,5
106,26,7
107,26,3
108,26,3
109,26,4
117,26,5
118,26,1
119,26,1
123,26,4
131,26,18
132,26,4
133,26,2
135,26,2
140,26,9
141,26,4
154,26,3
155,26,1
161,26,20
169,26,1
187,26,1
0,27,236
1,27,120
3,27,26
4,27,22
5,27,24
6,27,15
7,27,8
8,27,78
9,27,1
10,27,14
11,27,1
12,27,16
13,27,15
14,27,36
16,27,2
17,27,3
18,27,1
20,27,11
21,27,41
24,27,66
25,27,61
26,27,1
27,27,170
28,27,8
29,27,162
30,27,120
31,27,41
32,27,45
33,27,1
34,27,48
35,27,15
36,27,91
39,27,24
40,27,1
41,27,10
42,27,76
43,27,109
44,27,7
46,27,2
48,27,24
49,27,97
50,27,524
52,27,1
54,27,54
55,27,9
56,27,3
57,27,1
61,27,2
62,27,1
63,27,21
64,27,17
65,27,20
68,27,11
71,27,153
72,27,4
73,27,25
74,27,156
75,27,2
76,27,1
78,27,39
80,27,5
81,27,18
82,27,1
83,27,1
84,27,3
88,27,3
90,27,6
91,27,1
92,27,43
94,27,3
95,27,86
96,27,8
97,27,1
98,27,2
99,27,3
101,27,1
102,27,2
103,27,5
105,27,8
106,27,26
107,27,11
108,27,4
109,27,158
110,27,1
112,27,5
113,27,2
115,27,1
116,27,32
117,27,40
118,27,13
119,27,18
120,27,7
121,27,5
122,27,58
123,27,4
124,27,16
125,27,1
126,27,1
127,27,16
128,27,16
129,27,28
131,27,11
132,27,44
133,27,17
134,27,4
135,27,1
136,27,1
137,27,10
138,27,15
140,27,9
141,27,16
142,27,58
144,27,33
145,27,27
146,27,2
147,27,18
151,27,1
153,27,1
154,27,18
155,27,22
158,27,2
161,27,4
162,27,14
164,27,31
165,27,6
168,27,3
169,27,1
170,27,6
171,27,3
172,27,3
173,27,14
175,27,1
178,27,14
179,27,1
180,27,1
181,27,1
183,27,38
186,27,16
187,27,29
188,27,10
189,27,2
198,27,8
199,27,11
201,27,1
204,27,17
228,27,1
276,27,1
12,28,9
31,28,1
44,28,7
48,28,1
50,28,84
57,28,4
65,28,1
68,28,11
76,28,1
87,28,2
88,28,1
92,28,12
101,28,1
118,28,3
135,28,17
136,28,2
139,28,1
148,28,1
149,28,2
158,28,1
165,28,5
173,28,2
175,28,1
180,28,2
198,28,6
199,28,5
3,29,96
9,29,19
10,29,1
12,29,30
13,29,1
15,29,4
17,29,1
25,29,1
28,29,19
29,29,1
30,29,143
31,29,1
37,29,2
39,29,105
44,29,1
45,29,5
50,29,69
53,29,6
55,29,3
56,29,4
57,29,1
59,29,1
60,29,1
61,29,2
62,29,2
65,29,2
68,29,6
72,29,5
76,29,2
81,29,4
82,29,1
88,29,1
98,29,5
99,29,2
100,29,4
101,29,2
102,29,1
106,29,189
112,29,1
123,29,1
127,29,1
128,29,9
133,29,4
136,29,2
137,29,1
140,29,66
141,29,7
142,29,1
149,29,1
151,29,2
152,29,1
155,29,1
161,29,1
173,29,2
175,29,1
177,29,1
178,29,13
179,29,1
180,29,1
198,29,2
201,29,2
0,30,5
1,30,13
2,30,2
3,30,32
5,30,4
6,30,3
7,30,2
8,30,5
9,30,19
10,30,31
11,30,1
12,30,31
13,30,22
14,30,23
15,30,3
16,30,4
17,30,4
19,30,4
20,30,5
21,30,15
22,30,3
23,30,7
24,30,7
25,30,9
26,30,9
27,30,16
28,30,2
29,30,5
30,30,11
31,30,16
32,30,11
33,30,3
34,30,7
35,30,7
36,30,30
37,30,11
38,30,7
39,30,28
40,30,15
41,30,7
42,30,4
43,30,4
44,30,21
45,30,8
48,30,7
49,30,4
50,30,436
51,30,14
52,30,1
53,30,4
54,30,1
55,30,17
56,30,1
57,30,20
58,30,1
59,30,3
60,30,1
61,30,4
63,30,3
64,30,4
65,30,159
68,30,46
70,30,5
71,30,35
72,30,10
73,30,6
74,30,9
76,30,2
78,30,4
79,30,5
80,30,9
81,30,6
82,30,2
84,30,8
85,30,6
87,30,17
90,30,1
92,30,8
94,30,6
95,30,72
96,30,2
97,30,1
98,30,5
99,30,8
101,30,9
102,30,3
103,30,12
105,30,5
106,30,13
107,30,52
108,30,7
109,30,58
110,30,3
111,30,5
112,30,6
113,30,5
114,30,5
115,30,7
116,30,2
117,30,4
118,30,11
119,30,12
120,30,12
121,30,19
122,30,17
123,30,11
124,30,14
125,30,2
127,30,3
129,30,14
130,30,2
131,30,7
132,30,4
133,30,8
134,30,11
135,30,11
137,30,5
138,30,15
140,30,30
141,30,91
142,30,8
144,30,12
145,30,2
146,30,2
147,30,13
149,30,2
151,30,18
153,30,1
154,30,4
155,30,1
157,30,5
158,30,1
159,30,1
160,30,1
161,30,6
162,30,3
163,30,25
164,30,6
165,30,10
166,30,8
167,30,1
168,30,2
169,30,5
170,30,1
171,30,1
172,30,1
173,30,41
175,30,3
176,30,7
177,30,1
178,30,14
179,30,7
180,30,4
183,30,3
184,30,9
185,30,3
186,30,7
187,30,2
188,30,1
189,30,4
198,30,11
199,30,10
201,30,2
204,30,2
263,30,1
282,30,1
1,31,1
3,31,3
9,31,1
10,31,3
12,31,5
13,31,2
15,31,2
16,31,1
17,31,1
21,31,2
22,31,1
23,31,1
26,31,3
28,31,1
29,31,1
31,31,3
34,31,1
36,31,1
37,31,3
39,31,1
40,31,1
44,31,3
45,31,1
50,31,68
53,31,2
55,31,1
65,31,11
66,31,1
67,31,1
68,31,8
81,31,2
85,31,2
92,31,1
94,31,2
95,31,5
98,31,1
99,31,1
101,31,1
103,31,1
106,31,1
107,31,10
108,31,2
109,31,6
111,31,1
112,31,1
113,31,2
114,31,1
117,31,1
119,31,1
123,31,1
124,31,5
127,31,2
131,31,1
133,31,5
134,31,1
135,31,2
139,31,1
140,31,3
141,31,3
142,31,1
146,31,1
156,31,1
158,31,1
163,31,2
164,31,1
171,31,1
172,31,1
173,31,2
178,31,3
198,31,2
199,31,1
201,31,1
3,32,1
5,32,1
30,32,1
31,32,32
32,32,2
45,32,1
50,32,31
68,32,2
87,32,1
95,32,1
97,32,1
107,32,1
112,32,1
165,32,1
198,32,1
0,33,9
1,33,39
3,33,13
4,33,3
7,33,4
8,33,42
9,33,1
10,33,1
12,33,1
13,33,1
20,33,3
21,33,7
23,33,7
25,33,1
26,33,2
28,33,2
29,33,4
31,33,4
32,33,30
34,33,7
36,33,2
39,33,7
40,33,5
41,33,6
42,33,12
43,33,6
44,33,2
48,33,2
49,33,22
50,33,18
53,33,4
54,33,10
55,33,3
56,33,1
65,33,16
68,33,6
70,33,1
73,33,1
74,33,35
78,33,1
80,33,3
94,33,2
95,33,6
101,33,1
103,33,1
106,33,16
109,33,2
116,33,3
117,33,1
118,33,2
123,33,1
124,33,51
128,33,2
129,33,6
131,33,2
